1451 [Thread-25] INFO  successLogger  - Elful 3 este la 6, 158 in fabrica 2
1451 [Thread-25] INFO  successLogger  - Elful 4 este la 84, 199 in fabrica 2
1454 [Thread-28] INFO  successLogger  - Elful 2 este la 148, 109 in fabrica 1
1454 [Thread-28] INFO  successLogger  - Elful 6 este la 58, 63 in fabrica 1
1464 [Thread-23] INFO  successLogger  - Elful 1 este la 156, 227 in fabrica 3
1464 [Thread-23] INFO  successLogger  - Elful 5 este la 132, 103 in fabrica 3
1465 [Thread-24] INFO  successLogger  - Elful 2 este la 148, 110 in fabrica 1
1465 [Thread-24] INFO  successLogger  - Elful 6 este la 58, 63 in fabrica 1
1469 [Thread-27] INFO  successLogger  - Elful 1 este la 156, 227 in fabrica 3
1469 [Thread-27] INFO  successLogger  - Elful 5 este la 132, 104 in fabrica 3
1469 [Thread-26] INFO  successLogger  - Elful 3 este la 6, 158 in fabrica 2
1469 [Thread-26] INFO  successLogger  - Elful 4 este la 83, 199 in fabrica 2
1482 [Thread-25] INFO  successLogger  - Elful 3 este la 6, 159 in fabrica 2
1482 [Thread-25] INFO  successLogger  - Elful 4 este la 83, 199 in fabrica 2
1486 [Thread-28] INFO  successLogger  - Elful 2 este la 148, 110 in fabrica 1
1486 [Thread-28] INFO  successLogger  - Elful 6 este la 58, 64 in fabrica 1
1496 [Thread-23] INFO  successLogger  - Elful 1 este la 155, 227 in fabrica 3
1496 [Thread-23] INFO  successLogger  - Elful 5 este la 132, 104 in fabrica 3
1496 [Thread-24] INFO  successLogger  - Elful 2 este la 148, 111 in fabrica 1
1496 [Thread-24] INFO  successLogger  - Elful 6 este la 58, 64 in fabrica 1
1501 [Thread-27] INFO  successLogger  - Elful 1 este la 155, 227 in fabrica 3
1501 [Thread-27] INFO  successLogger  - Elful 5 este la 132, 105 in fabrica 3
1501 [Thread-26] INFO  successLogger  - Elful 3 este la 6, 159 in fabrica 2
1501 [Thread-26] INFO  successLogger  - Elful 4 este la 82, 199 in fabrica 2
1513 [Thread-25] INFO  successLogger  - Elful 3 este la 6, 160 in fabrica 2
1513 [Thread-25] INFO  successLogger  - Elful 4 este la 82, 199 in fabrica 2
1518 [Thread-28] INFO  successLogger  - Elful 2 este la 148, 111 in fabrica 1
1518 [Thread-28] INFO  successLogger  - Elful 6 este la 58, 65 in fabrica 1
1527 [Thread-24] INFO  successLogger  - Elful 2 este la 148, 112 in fabrica 1
1527 [Thread-24] INFO  successLogger  - Elful 6 este la 58, 65 in fabrica 1
1527 [Thread-23] INFO  successLogger  - Elful 1 este la 154, 227 in fabrica 3
1527 [Thread-23] INFO  successLogger  - Elful 5 este la 132, 105 in fabrica 3
1532 [Thread-27] INFO  successLogger  - Elful 1 este la 154, 227 in fabrica 3
1532 [Thread-27] INFO  successLogger  - Elful 5 este la 132, 106 in fabrica 3
1532 [Thread-26] INFO  successLogger  - Elful 3 este la 6, 160 in fabrica 2
1532 [Thread-26] INFO  successLogger  - Elful 4 este la 81, 199 in fabrica 2
1543 [Thread-25] INFO  successLogger  - Elful 3 este la 6, 161 in fabrica 2
1543 [Thread-25] INFO  successLogger  - Elful 4 este la 81, 199 in fabrica 2
1548 [Thread-28] INFO  successLogger  - Elful 2 este la 148, 112 in fabrica 1
1548 [Thread-28] INFO  successLogger  - Elful 6 este la 58, 66 in fabrica 1
1558 [Thread-23] INFO  successLogger  - Elful 1 este la 153, 227 in fabrica 3
1558 [Thread-23] INFO  successLogger  - Elful 5 este la 132, 106 in fabrica 3
1558 [Thread-24] INFO  successLogger  - Elful 2 este la 148, 113 in fabrica 1
1558 [Thread-24] INFO  successLogger  - Elful 6 este la 58, 66 in fabrica 1
1563 [Thread-26] INFO  successLogger  - Elful 3 este la 6, 161 in fabrica 2
1563 [Thread-27] INFO  successLogger  - Elful 1 este la 153, 227 in fabrica 3
1563 [Thread-27] INFO  successLogger  - Elful 5 este la 132, 107 in fabrica 3
1563 [Thread-26] INFO  successLogger  - Elful 4 este la 80, 199 in fabrica 2
1574 [Thread-25] INFO  successLogger  - Elful 3 este la 6, 162 in fabrica 2
1574 [Thread-25] INFO  successLogger  - Elful 4 este la 80, 199 in fabrica 2
1575 [Thread-6] INFO  successLogger  - Elful 7 este la 2, 54 in fabrica 3
1575 [Thread-29] INFO  successLogger  - Elful 1 este la 153, 227 in fabrica 3
1575 [Thread-29] INFO  successLogger  - Elful 5 este la 132, 107 in fabrica 3
1575 [Thread-29] INFO  successLogger  - Elful 7 este la 2, 55 in fabrica 3
1579 [Thread-28] INFO  successLogger  - Elful 2 este la 148, 113 in fabrica 1
1579 [Thread-28] INFO  successLogger  - Elful 6 este la 58, 67 in fabrica 1
1588 [Thread-24] INFO  successLogger  - Elful 2 este la 148, 114 in fabrica 1
1588 [Thread-24] INFO  successLogger  - Elful 6 este la 58, 67 in fabrica 1
1588 [Thread-23] INFO  successLogger  - Elful 1 este la 152, 227 in fabrica 3
1588 [Thread-23] INFO  successLogger  - Elful 5 este la 132, 107 in fabrica 3
1588 [Thread-23] INFO  successLogger  - Elful 7 este la 2, 55 in fabrica 3
1593 [Thread-26] INFO  successLogger  - Elful 3 este la 6, 162 in fabrica 2
1593 [Thread-26] INFO  successLogger  - Elful 4 este la 79, 199 in fabrica 2
1593 [Thread-27] INFO  successLogger  - Elful 1 este la 152, 227 in fabrica 3
1593 [Thread-27] INFO  successLogger  - Elful 5 este la 132, 108 in fabrica 3
1593 [Thread-27] INFO  successLogger  - Elful 7 este la 2, 55 in fabrica 3
1604 [Thread-25] INFO  successLogger  - Elful 3 este la 6, 163 in fabrica 2
1604 [Thread-25] INFO  successLogger  - Elful 4 este la 79, 199 in fabrica 2
1605 [Thread-29] INFO  successLogger  - Elful 1 este la 152, 227 in fabrica 3
1605 [Thread-29] INFO  successLogger  - Elful 5 este la 132, 108 in fabrica 3
1605 [Thread-29] INFO  successLogger  - Elful 7 este la 2, 56 in fabrica 3
1609 [Thread-28] INFO  successLogger  - Elful 2 este la 148, 114 in fabrica 1
1609 [Thread-28] INFO  successLogger  - Elful 6 este la 58, 68 in fabrica 1
1618 [Thread-23] INFO  successLogger  - Elful 1 este la 151, 227 in fabrica 3
1618 [Thread-23] INFO  successLogger  - Elful 5 este la 132, 108 in fabrica 3
